accepted,ack_eligible,arrival_timestamp,checkpoint_count,consecutive_losses_before_delivery,current_timestamp,information_ids,lineage_id,link_sequence,message_timestamp,mode,newest_checkpoint,oldest_checkpoint,oldest_pinned_timestamp,pinned_checkpoint_count,reason,receiver_id,reference_event_count,reference_timestamp,scenario,seed,source_id,transport_event_count
True,True,54.0,6,0,54.0,sat_02:absolute:27,sat_02->sat_03:0,28,54.0,exact_transport_event_replay,54.0,44.0,54.0,1,accepted,sat_03,1,52.0,loss_20_percent,2,sat_02,1
True,True,56.0,6,0,56.0,sat_02:absolute:28,sat_02->sat_01:0,29,56.0,exact_transport_event_replay,56.0,46.0,56.0,1,accepted,sat_01,1,54.0,loss_20_percent,2,sat_02,1
True,True,56.0,6,0,56.0,sat_03:absolute:28,sat_03->sat_02:0,29,56.0,exact_transport_event_replay,56.0,46.0,54.0,2,accepted,sat_02,1,54.0,loss_20_percent,2,sat_03,1
True,True,56.0,6,0,56.0,sat_02:absolute:28,sat_02->sat_03:0,29,56.0,exact_transport_event_replay,56.0,46.0,56.0,1,accepted,sat_03,1,54.0,loss_20_percent,2,sat_02,1
True,True,58.0,6,0,58.0,sat_02:absolute:29,sat_02->sat_01:0,30,58.0,exact_transport_event_replay,58.0,48.0,58.0,1,accepted,sat_01,1,56.0,loss_20_percent,2,sat_02,1
True,True,58.0,6,1,58.0,sat_01:absolute:28|sat_01:absolute:29,sat_01->sat_02:0,30,58.0,exact_transport_event_replay,58.0,48.0,56.0,2,accepted,sat_02,2,54.0,loss_20_percent,2,sat_01,2
True,True,58.0,6,0,58.0,sat_03:absolute:29,sat_03->sat_02:0,30,58.0,exact_transport_event_replay,58.0,48.0,58.0,2,accepted,sat_02,1,56.0,loss_20_percent,2,sat_03,1
True,True,60.0,6,0,60.0,sat_02:absolute:30,sat_02->sat_01:0,31,60.0,exact_transport_event_replay,60.0,50.0,60.0,1,accepted,sat_01,1,58.0,loss_20_percent,2,sat_02,1
True,True,60.0,6,0,60.0,sat_01:absolute:30,sat_01->sat_02:0,31,60.0,exact_transport_event_replay,60.0,50.0,58.0,2,accepted,sat_02,1,58.0,loss_20_percent,2,sat_01,1
True,True,60.0,6,0,60.0,sat_03:absolute:30,sat_03->sat_02:0,31,60.0,exact_transport_event_replay,60.0,50.0,60.0,2,accepted,sat_02,1,58.0,loss_20_percent,2,sat_03,1
True,True,60.0,6,1,60.0,sat_02:absolute:29|sat_02:absolute:30,sat_02->sat_03:0,31,60.0,exact_transport_event_replay,60.0,50.0,60.0,1,accepted,sat_03,2,56.0,loss_20_percent,2,sat_02,2
True,True,2.0,2,0,2.0,sat_02:absolute:0,sat_02->sat_01:0,1,0.0,exact_transport_event_replay,2.0,0.0,0.0,1,accepted,sat_01,1,0.0,delay_one_epoch,2,sat_02,1
True,True,2.0,2,0,2.0,sat_01:absolute:0,sat_01->sat_02:0,1,0.0,exact_transport_event_replay,2.0,0.0,0.0,1,accepted,sat_02,1,0.0,delay_one_epoch,2,sat_01,1
True,True,2.0,2,0,2.0,sat_03:absolute:0,sat_03->sat_02:0,1,0.0,exact_transport_event_replay,2.0,0.0,0.0,2,accepted,sat_02,1,0.0,delay_one_epoch,2,sat_03,1
True,True,2.0,2,0,2.0,sat_02:absolute:0,sat_02->sat_03:0,1,0.0,exact_transport_event_replay,2.0,0.0,0.0,1,accepted,sat_03,1,0.0,delay_one_epoch,2,sat_02,1
True,True,4.0,3,0,4.0,sat_02:absolute:1,sat_02->sat_01:0,2,2.0,exact_transport_event_replay,4.0,0.0,2.0,1,accepted,sat_01,1,0.0,delay_one_epoch,2,sat_02,1
True,True,4.0,3,0,4.0,sat_01:absolute:1,sat_01->sat_02:0,2,2.0,exact_transport_event_replay,4.0,0.0,0.0,2,accepted,sat_02,1,0.0,delay_one_epoch,2,sat_01,1
True,True,4.0,3,0,4.0,sat_03:absolute:1,sat_03->sat_02:0,2,2.0,exact_transport_event_replay,4.0,0.0,2.0,2,accepted,sat_02,1,0.0,delay_one_epoch,2,sat_03,1
True,True,4.0,3,0,4.0,sat_02:absolute:1,sat_02->sat_03:0,2,2.0,exact_transport_event_replay,4.0,0.0,2.0,1,accepted,sat_03,1,0.0,delay_one_epoch,2,sat_02,1
True,True,6.0,4,0,6.0,sat_02:absolute:2,sat_02->sat_01:0,3,4.0,exact_transport_event_replay,6.0,0.0,4.0,1,accepted,sat_01,1,2.0,delay_one_epoch,2,sat_02,1
True,True,6.0,4,0,6.0,sat_01:absolute:2,sat_01->sat_02:0,3,4.0,exact_transport_event_replay,6.0,0.0,2.0,2,accepted,sat_02,1,2.0,delay_one_epoch,2,sat_01,1
True,True,6.0,4,0,6.0,sat_03:absolute:2,sat_03->sat_02:0,3,4.0,exact_transport_event_replay,6.0,0.0,4.0,2,accepted,sat_02,1,2.0,delay_one_epoch,2,sat_03,1
True,True,6.0,4,0,6.0,sat_02:absolute:2,sat_02->sat_03:0,3,4.0,exact_transport_event_replay,6.0,0.0,4.0,1,accepted,sat_03,1,2.0,delay_one_epoch,2,sat_02,1
True,True,8.0,5,0,8.0,sat_02:absolute:3,sat_02->sat_01:0,4,6.0,exact_transport_event_replay,8.0,0.0,6.0,1,accepted,sat_01,1,4.0,delay_one_epoch,2,sat_02,1
True,True,8.0,5,0,8.0,sat_01:absolute:3,sat_01->sat_02:0,4,6.0,exact_transport_event_replay,8.0,0.0,4.0,2,accepted,sat_02,1,4.0,delay_one_epoch,2,sat_01,1
True,True,8.0,5,0,8.0,sat_03:absolute:3,sat_03->sat_02:0,4,6.0,exact_transport_event_replay,8.0,0.0,6.0,2,accepted,sat_02,1,4.0,delay_one_epoch,2,sat_03,1
True,True,8.0,5,0,8.0,sat_02:absolute:3,sat_02->sat_03:0,4,6.0,exact_transport_event_replay,8.0,0.0,6.0,1,accepted,sat_03,1,4.0,delay_one_epoch,2,sat_02,1
True,True,10.0,6,0,10.0,sat_02:absolute:4,sat_02->sat_01:0,5,8.0,exact_transport_event_replay,10.0,0.0,8.0,1,accepted,sat_01,1,6.0,delay_one_epoch,2,sat_02,1
True,True,10.0,6,0,10.0,sat_01:absolute:4,sat_01->sat_02:0,5,8.0,exact_transport_event_replay,10.0,0.0,6.0,2,accepted,sat_02,1,6.0,delay_one_epoch,2,sat_01,1
True,True,10.0,6,0,10.0,sat_03:absolute:4,sat_03->sat_02:0,5,8.0,exact_transport_event_replay,10.0,0.0,8.0,2,accepted,sat_02,1,6.0,delay_one_epoch,2,sat_03,1
True,True,10.0,6,0,10.0,sat_02:absolute:4,sat_02->sat_03:0,5,8.0,exact_transport_event_replay,10.0,0.0,8.0,1,accepted,sat_03,1,6.0,delay_one_epoch,2,sat_02,1
True,True,12.0,6,0,12.0,sat_02:absolute:5,sat_02->sat_01:0,6,10.0,exact_transport_event_replay,12.0,2.0,10.0,1,accepted,sat_01,1,8.0,delay_one_epoch,2,sat_02,1
True,True,12.0,6,0,12.0,sat_01:absolute:5,sat_01->sat_02:0,6,10.0,exact_transport_event_replay,12.0,2.0,8.0,2,accepted,sat_02,1,8.0,delay_one_epoch,2,sat_01,1
True,True,12.0,6,0,12.0,sat_03:absolute:5,sat_03->sat_02:0,6,10.0,exact_transport_event_replay,12.0,2.0,10.0,2,accepted,sat_02,1,8.0,delay_one_epoch,2,sat_03,1
True,True,12.0,6,0,12.0,sat_02:absolute:5,sat_02->sat_03:0,6,10.0,exact_transport_event_replay,12.0,2.0,10.0,1,accepted,sat_03,1,8.0,delay_one_epoch,2,sat_02,1
True,True,14.0,6,0,14.0,sat_02:absolute:6,sat_02->sat_01:0,7,12.0,exact_transport_event_replay,14.0,4.0,12.0,1,accepted,sat_01,1,10.0,delay_one_epoch,2,sat_02,1
True,True,14.0,6,0,14.0,sat_01:absolute:6,sat_01->sat_02:0,7,12.0,exact_transport_event_replay,14.0,4.0,10.0,2,accepted,sat_02,1,10.0,delay_one_epoch,2,sat_01,1
True,True,14.0,6,0,14.0,sat_03:absolute:6,sat_03->sat_02:0,7,12.0,exact_transport_event_replay,14.0,4.0,12.0,2,accepted,sat_02,1,10.0,delay_one_epoch,2,sat_03,1
True,True,14.0,6,0,14.0,sat_02:absolute:6,sat_02->sat_03:0,7,12.0,exact_transport_event_replay,14.0,4.0,12.0,1,accepted,sat_03,1,10.0,delay_one_epoch,2,sat_02,1
True,True,16.0,6,0,16.0,sat_02:absolute:7,sat_02->sat_01:0,8,14.0,exact_transport_event_replay,16.0,6.0,14.0,1,accepted,sat_01,1,12.0,delay_one_epoch,2,sat_02,1
True,True,16.0,6,0,16.0,sat_01:absolute:7,sat_01->sat_02:0,8,14.0,exact_transport_event_replay,16.0,6.0,12.0,2,accepted,sat_02,1,12.0,delay_one_epoch,2,sat_01,1
True,True,16.0,6,0,16.0,sat_03:absolute:7,sat_03->sat_02:0,8,14.0,exact_transport_event_replay,16.0,6.0,14.0,2,accepted,sat_02,1,12.0,delay_one_epoch,2,sat_03,1
True,True,16.0,6,0,16.0,sat_02:absolute:7,sat_02->sat_03:0,8,14.0,exact_transport_event_replay,16.0,6.0,14.0,1,accepted,sat_03,1,12.0,delay_one_epoch,2,sat_02,1
True,True,18.0,6,0,18.0,sat_02:absolute:8,sat_02->sat_01:0,9,16.0,exact_transport_event_replay,18.0,8.0,16.0,1,accepted,sat_01,1,14.0,delay_one_epoch,2,sat_02,1
True,True,18.0,6,0,18.0,sat_01:absolute:8,sat_01->sat_02:0,9,16.0,exact_transport_event_replay,18.0,8.0,14.0,2,accepted,sat_02,1,14.0,delay_one_epoch,2,sat_01,1
True,True,18.0,6,0,18.0,sat_03:absolute:8,sat_03->sat_02:0,9,16.0,exact_transport_event_replay,18.0,8.0,16.0,2,accepted,sat_02,1,14.0,delay_one_epoch,2,sat_03,1
True,True,18.0,6,0,18.0,sat_02:absolute:8,sat_02->sat_03:0,9,16.0,exact_transport_event_replay,18.0,8.0,16.0,1,accepted,sat_03,1,14.0,delay_one_epoch,2,sat_02,1
True,True,20.0,6,0,20.0,sat_02:absolute:9,sat_02->sat_01:0,10,18.0,exact_transport_event_replay,20.0,10.0,18.0,1,accepted,sat_01,1,16.0,delay_one_epoch,2,sat_02,1
True,True,20.0,6,0,20.0,sat_01:absolute:9,sat_01->sat_02:0,10,18.0,exact_transport_event_replay,20.0,10.0,16.0,2,accepted,sat_02,1,16.0,delay_one_epoch,2,sat_01,1
True,True,20.0,6,0,20.0,sat_03:absolute:9,sat_03->sat_02:0,10,18.0,exact_transport_event_replay,20.0,10.0,18.0,2,accepted,sat_02,1,16.0,delay_one_epoch,2,sat_03,1
True,True,20.0,6,0,20.0,sat_02:absolute:9,sat_02->sat_03:0,10,18.0,exact_transport_event_replay,20.0,10.0,18.0,1,accepted,sat_03,1,16.0,delay_one_epoch,2,sat_02,1
True,True,22.0,6,0,22.0,sat_02:absolute:10,sat_02->sat_01:0,11,20.0,exact_transport_event_replay,22.0,12.0,20.0,1,accepted,sat_01,1,18.0,delay_one_epoch,2,sat_02,1
True,True,22.0,6,0,22.0,sat_01:absolute:10,sat_01->sat_02:0,11,20.0,exact_transport_event_replay,22.0,12.0,18.0,2,accepted,sat_02,1,18.0,delay_one_epoch,2,sat_01,1
True,True,22.0,6,0,22.0,sat_03:absolute:10,sat_03->sat_02:0,11,20.0,exact_transport_event_replay,22.0,12.0,20.0,2,accepted,sat_02,1,18.0,delay_one_epoch,2,sat_03,1
True,True,22.0,6,0,22.0,sat_02:absolute:10,sat_02->sat_03:0,11,20.0,exact_transport_event_replay,22.0,12.0,20.0,1,accepted,sat_03,1,18.0,delay_one_epoch,2,sat_02,1
True,True,24.0,6,0,24.0,sat_02:absolute:11,sat_02->sat_01:0,12,22.0,exact_transport_event_replay,24.0,14.0,22.0,1,accepted,sat_01,1,20.0,delay_one_epoch,2,sat_02,1
True,True,24.0,6,0,24.0,sat_01:absolute:11,sat_01->sat_02:0,12,22.0,exact_transport_event_replay,24.0,14.0,20.0,2,accepted,sat_02,1,20.0,delay_one_epoch,2,sat_01,1
True,True,24.0,6,0,24.0,sat_03:absolute:11,sat_03->sat_02:0,12,22.0,exact_transport_event_replay,24.0,14.0,22.0,2,accepted,sat_02,1,20.0,delay_one_epoch,2,sat_03,1
True,True,24.0,6,0,24.0,sat_02:absolute:11,sat_02->sat_03:0,12,22.0,exact_transport_event_replay,24.0,14.0,22.0,1,accepted,sat_03,1,20.0,delay_one_epoch,2,sat_02,1
True,True,26.0,6,0,26.0,sat_02:absolute:12,sat_02->sat_01:0,13,24.0,exact_transport_event_replay,26.0,16.0,24.0,1,accepted,sat_01,1,22.0,delay_one_epoch,2,sat_02,1
True,True,26.0,6,0,26.0,sat_01:absolute:12,sat_01->sat_02:0,13,24.0,exact_transport_event_replay,26.0,16.0,22.0,2,accepted,sat_02,1,22.0,delay_one_epoch,2,sat_01,1
True,True,26.0,6,0,26.0,sat_03:absolute:12,sat_03->sat_02:0,13,24.0,exact_transport_event_replay,26.0,16.0,24.0,2,accepted,sat_02,1,22.0,delay_one_epoch,2,sat_03,1
True,True,26.0,6,0,26.0,sat_02:absolute:12,sat_02->sat_03:0,13,24.0,exact_transport_event_replay,26.0,16.0,24.0,1,accepted,sat_03,1,22.0,delay_one_epoch,2,sat_02,1
True,True,28.0,6,0,28.0,sat_02:absolute:13,sat_02->sat_01:0,14,26.0,exact_transport_event_replay,28.0,18.0,26.0,1,accepted,sat_01,1,24.0,delay_one_epoch,2,sat_02,1
True,True,28.0,6,0,28.0,sat_01:absolute:13,sat_01->sat_02:0,14,26.0,exact_transport_event_replay,28.0,18.0,24.0,2,accepted,sat_02,1,24.0,delay_one_epoch,2,sat_01,1
True,True,28.0,6,0,28.0,sat_03:absolute:13,sat_03->sat_02:0,14,26.0,exact_transport_event_replay,28.0,18.0,26.0,2,accepted,sat_02,1,24.0,delay_one_epoch,2,sat_03,1
True,True,28.0,6,0,28.0,sat_02:absolute:13,sat_02->sat_03:0,14,26.0,exact_transport_event_replay,28.0,18.0,26.0,1,accepted,sat_03,1,24.0,delay_one_epoch,2,sat_02,1
True,True,30.0,6,0,30.0,sat_02:absolute:14,sat_02->sat_01:0,15,28.0,exact_transport_event_replay,30.0,20.0,28.0,1,accepted,sat_01,1,26.0,delay_one_epoch,2,sat_02,1
True,True,30.0,6,0,30.0,sat_01:absolute:14,sat_01->sat_02:0,15,28.0,exact_transport_event_replay,30.0,20.0,26.0,2,accepted,sat_02,1,26.0,delay_one_epoch,2,sat_01,1
True,True,30.0,6,0,30.0,sat_03:absolute:14,sat_03->sat_02:0,15,28.0,exact_transport_event_replay,30.0,20.0,28.0,2,accepted,sat_02,1,26.0,delay_one_epoch,2,sat_03,1
True,True,30.0,6,0,30.0,sat_02:absolute:14,sat_02->sat_03:0,15,28.0,exact_transport_event_replay,30.0,20.0,28.0,1,accepted,sat_03,1,26.0,delay_one_epoch,2,sat_02,1
True,True,32.0,6,0,32.0,sat_02:absolute:15,sat_02->sat_01:0,16,30.0,exact_transport_event_replay,32.0,22.0,30.0,1,accepted,sat_01,1,28.0,delay_one_epoch,2,sat_02,1
True,True,32.0,6,0,32.0,sat_01:absolute:15,sat_01->sat_02:0,16,30.0,exact_transport_event_replay,32.0,22.0,28.0,2,accepted,sat_02,1,28.0,delay_one_epoch,2,sat_01,1
True,True,32.0,6,0,32.0,sat_03:absolute:15,sat_03->sat_02:0,16,30.0,exact_transport_event_replay,32.0,22.0,30.0,2,accepted,sat_02,1,28.0,delay_one_epoch,2,sat_03,1
True,True,32.0,6,0,32.0,sat_02:absolute:15,sat_02->sat_03:0,16,30.0,exact_transport_event_replay,32.0,22.0,30.0,1,accepted,sat_03,1,28.0,delay_one_epoch,2,sat_02,1
True,True,34.0,6,0,34.0,sat_02:absolute:16,sat_02->sat_01:0,17,32.0,exact_transport_event_replay,34.0,24.0,32.0,1,accepted,sat_01,1,30.0,delay_one_epoch,2,sat_02,1
True,True,34.0,6,0,34.0,sat_01:absolute:16,sat_01->sat_02:0,17,32.0,exact_transport_event_replay,34.0,24.0,30.0,2,accepted,sat_02,1,30.0,delay_one_epoch,2,sat_01,1
True,True,34.0,6,0,34.0,sat_03:absolute:16,sat_03->sat_02:0,17,32.0,exact_transport_event_replay,34.0,24.0,32.0,2,accepted,sat_02,1,30.0,delay_one_epoch,2,sat_03,1
True,True,34.0,6,0,34.0,sat_02:absolute:16,sat_02->sat_03:0,17,32.0,exact_transport_event_replay,34.0,24.0,32.0,1,accepted,sat_03,1,30.0,delay_one_epoch,2,sat_02,1
True,True,36.0,6,0,36.0,sat_02:absolute:17,sat_02->sat_01:0,18,34.0,exact_transport_event_replay,36.0,26.0,34.0,1,accepted,sat_01,1,32.0,delay_one_epoch,2,sat_02,1
True,True,36.0,6,0,36.0,sat_01:absolute:17,sat_01->sat_02:0,18,34.0,exact_transport_event_replay,36.0,26.0,32.0,2,accepted,sat_02,1,32.0,delay_one_epoch,2,sat_01,1
True,True,36.0,6,0,36.0,sat_03:absolute:17,sat_03->sat_02:0,18,34.0,exact_transport_event_replay,36.0,26.0,34.0,2,accepted,sat_02,1,32.0,delay_one_epoch,2,sat_03,1
True,True,36.0,6,0,36.0,sat_02:absolute:17,sat_02->sat_03:0,18,34.0,exact_transport_event_replay,36.0,26.0,34.0,1,accepted,sat_03,1,32.0,delay_one_epoch,2,sat_02,1
True,True,38.0,6,0,38.0,sat_02:absolute:18,sat_02->sat_01:0,19,36.0,exact_transport_event_replay,38.0,28.0,36.0,1,accepted,sat_01,1,34.0,delay_one_epoch,2,sat_02,1
True,True,38.0,6,0,38.0,sat_01:absolute:18,sat_01->sat_02:0,19,36.0,exact_transport_event_replay,38.0,28.0,34.0,2,accepted,sat_02,1,34.0,delay_one_epoch,2,sat_01,1
True,True,38.0,6,0,38.0,sat_03:absolute:18,sat_03->sat_02:0,19,36.0,exact_transport_event_replay,38.0,28.0,36.0,2,accepted,sat_02,1,34.0,delay_one_epoch,2,sat_03,1
True,True,38.0,6,0,38.0,sat_02:absolute:18,sat_02->sat_03:0,19,36.0,exact_transport_event_replay,38.0,28.0,36.0,1,accepted,sat_03,1,34.0,delay_one_epoch,2,sat_02,1
True,True,40.0,6,0,40.0,sat_02:absolute:19,sat_02->sat_01:0,20,38.0,exact_transport_event_replay,40.0,30.0,38.0,1,accepted,sat_01,1,36.0,delay_one_epoch,2,sat_02,1
True,True,40.0,6,0,40.0,sat_01:absolute:19,sat_01->sat_02:0,20,38.0,exact_transport_event_replay,40.0,30.0,36.0,2,accepted,sat_02,1,36.0,delay_one_epoch,2,sat_01,1
True,True,40.0,6,0,40.0,sat_03:absolute:19,sat_03->sat_02:0,20,38.0,exact_transport_event_replay,40.0,30.0,38.0,2,accepted,sat_02,1,36.0,delay_one_epoch,2,sat_03,1
True,True,40.0,6,0,40.0,sat_02:absolute:19,sat_02->sat_03:0,20,38.0,exact_transport_event_replay,40.0,30.0,38.0,1,accepted,sat_03,1,36.0,delay_one_epoch,2,sat_02,1
True,True,42.0,6,0,42.0,sat_02:absolute:20,sat_02->sat_01:0,21,40.0,exact_transport_event_replay,42.0,32.0,40.0,1,accepted,sat_01,1,38.0,delay_one_epoch,2,sat_02,1
True,True,42.0,6,0,42.0,sat_01:absolute:20,sat_01->sat_02:0,21,40.0,exact_transport_event_replay,42.0,32.0,38.0,2,accepted,sat_02,1,38.0,delay_one_epoch,2,sat_01,1
True,True,42.0,6,0,42.0,sat_03:absolute:20,sat_03->sat_02:0,21,40.0,exact_transport_event_replay,42.0,32.0,40.0,2,accepted,sat_02,1,38.0,delay_one_epoch,2,sat_03,1
True,True,42.0,6,0,42.0,sat_02:absolute:20,sat_02->sat_03:0,21,40.0,exact_transport_event_replay,42.0,32.0,40.0,1,accepted,sat_03,1,38.0,delay_one_epoch,2,sat_02,1
True,True,44.0,6,0,44.0,sat_02:absolute:21,sat_02->sat_01:0,22,42.0,exact_transport_event_replay,44.0,34.0,42.0,1,accepted,sat_01,1,40.0,delay_one_epoch,2,sat_02,1
True,True,44.0,6,0,44.0,sat_01:absolute:21,sat_01->sat_02:0,22,42.0,exact_transport_event_replay,44.0,34.0,40.0,2,accepted,sat_02,1,40.0,delay_one_epoch,2,sat_01,1
True,True,44.0,6,0,44.0,sat_03:absolute:21,sat_03->sat_02:0,22,42.0,exact_transport_event_replay,44.0,34.0,42.0,2,accepted,sat_02,1,40.0,delay_one_epoch,2,sat_03,1
True,True,44.0,6,0,44.0,sat_02:absolute:21,sat_02->sat_03:0,22,42.0,exact_transport_event_replay,44.0,34.0,42.0,1,accepted,sat_03,1,40.0,delay_one_epoch,2,sat_02,1
True,True,46.0,6,0,46.0,sat_02:absolute:22,sat_02->sat_01:0,23,44.0,exact_transport_event_replay,46.0,36.0,44.0,1,accepted,sat_01,1,42.0,delay_one_epoch,2,sat_02,1
True,True,46.0,6,0,46.0,sat_01:absolute:22,sat_01->sat_02:0,23,44.0,exact_transport_event_replay,46.0,36.0,42.0,2,accepted,sat_02,1,42.0,delay_one_epoch,2,sat_01,1
True,True,46.0,6,0,46.0,sat_03:absolute:22,sat_03->sat_02:0,23,44.0,exact_transport_event_replay,46.0,36.0,44.0,2,accepted,sat_02,1,42.0,delay_one_epoch,2,sat_03,1
True,True,46.0,6,0,46.0,sat_02:absolute:22,sat_02->sat_03:0,23,44.0,exact_transport_event_replay,46.0,36.0,44.0,1,accepted,sat_03,1,42.0,delay_one_epoch,2,sat_02,1
True,True,48.0,6,0,48.0,sat_02:absolute:23,sat_02->sat_01:0,24,46.0,exact_transport_event_replay,48.0,38.0,46.0,1,accepted,sat_01,1,44.0,delay_one_epoch,2,sat_02,1
True,True,48.0,6,0,48.0,sat_01:absolute:23,sat_01->sat_02:0,24,46.0,exact_transport_event_replay,48.0,38.0,44.0,2,accepted,sat_02,1,44.0,delay_one_epoch,2,sat_01,1
True,True,48.0,6,0,48.0,sat_03:absolute:23,sat_03->sat_02:0,24,46.0,exact_transport_event_replay,48.0,38.0,46.0,2,accepted,sat_02,1,44.0,delay_one_epoch,2,sat_03,1
True,True,48.0,6,0,48.0,sat_02:absolute:23,sat_02->sat_03:0,24,46.0,exact_transport_event_replay,48.0,38.0,46.0,1,accepted,sat_03,1,44.0,delay_one_epoch,2,sat_02,1
True,True,50.0,6,0,50.0,sat_02:absolute:24,sat_02->sat_01:0,25,48.0,exact_transport_event_replay,50.0,40.0,48.0,1,accepted,sat_01,1,46.0,delay_one_epoch,2,sat_02,1
True,True,50.0,6,0,50.0,sat_01:absolute:24,sat_01->sat_02:0,25,48.0,exact_transport_event_replay,50.0,40.0,46.0,2,accepted,sat_02,1,46.0,delay_one_epoch,2,sat_01,1
True,True,50.0,6,0,50.0,sat_03:absolute:24,sat_03->sat_02:0,25,48.0,exact_transport_event_replay,50.0,40.0,48.0,2,accepted,sat_02,1,46.0,delay_one_epoch,2,sat_03,1
True,True,50.0,6,0,50.0,sat_02:absolute:24,sat_02->sat_03:0,25,48.0,exact_transport_event_replay,50.0,40.0,48.0,1,accepted,sat_03,1,46.0,delay_one_epoch,2,sat_02,1
True,True,52.0,6,0,52.0,sat_02:absolute:25,sat_02->sat_01:0,26,50.0,exact_transport_event_replay,52.0,42.0,50.0,1,accepted,sat_01,1,48.0,delay_one_epoch,2,sat_02,1
True,True,52.0,6,0,52.0,sat_01:absolute:25,sat_01->sat_02:0,26,50.0,exact_transport_event_replay,52.0,42.0,48.0,2,accepted,sat_02,1,48.0,delay_one_epoch,2,sat_01,1
True,True,52.0,6,0,52.0,sat_03:absolute:25,sat_03->sat_02:0,26,50.0,exact_transport_event_replay,52.0,42.0,50.0,2,accepted,sat_02,1,48.0,delay_one_epoch,2,sat_03,1
True,True,52.0,6,0,52.0,sat_02:absolute:25,sat_02->sat_03:0,26,50.0,exact_transport_event_replay,52.0,42.0,50.0,1,accepted,sat_03,1,48.0,delay_one_epoch,2,sat_02,1
True,True,54.0,6,0,54.0,sat_02:absolute:26,sat_02->sat_01:0,27,52.0,exact_transport_event_replay,54.0,44.0,52.0,1,accepted,sat_01,1,50.0,delay_one_epoch,2,sat_02,1
True,True,54.0,6,0,54.0,sat_01:absolute:26,sat_01->sat_02:0,27,52.0,exact_transport_event_replay,54.0,44.0,50.0,2,accepted,sat_02,1,50.0,delay_one_epoch,2,sat_01,1
True,True,54.0,6,0,54.0,sat_03:absolute:26,sat_03->sat_02:0,27,52.0,exact_transport_event_replay,54.0,44.0,52.0,2,accepted,sat_02,1,50.0,delay_one_epoch,2,sat_03,1
True,True,54.0,6,0,54.0,sat_02:absolute:26,sat_02->sat_03:0,27,52.0,exact_transport_event_replay,54.0,44.0,52.0,1,accepted,sat_03,1,50.0,delay_one_epoch,2,sat_02,1
True,True,56.0,6,0,56.0,sat_02:absolute:27,sat_02->sat_01:0,28,54.0,exact_transport_event_replay,56.0,46.0,54.0,1,accepted,sat_01,1,52.0,delay_one_epoch,2,sat_02,1
True,True,56.0,6,0,56.0,sat_01:absolute:27,sat_01->sat_02:0,28,54.0,exact_transport_event_replay,56.0,46.0,52.0,2,accepted,sat_02,1,52.0,delay_one_epoch,2,sat_01,1
True,True,56.0,6,0,56.0,sat_03:absolute:27,sat_03->sat_02:0,28,54.0,exact_transport_event_replay,56.0,46.0,54.0,2,accepted,sat_02,1,52.0,delay_one_epoch,2,sat_03,1
True,True,56.0,6,0,56.0,sat_02:absolute:27,sat_02->sat_03:0,28,54.0,exact_transport_event_replay,56.0,46.0,54.0,1,accepted,sat_03,1,52.0,delay_one_epoch,2,sat_02,1
True,True,58.0,6,0,58.0,sat_02:absolute:28,sat_02->sat_01:0,29,56.0,exact_transport_event_replay,58.0,48.0,56.0,1,accepted,sat_01,1,54.0,delay_one_epoch,2,sat_02,1
True,True,58.0,6,0,58.0,sat_01:absolute:28,sat_01->sat_02:0,29,56.0,exact_transport_event_replay,58.0,48.0,54.0,2,accepted,sat_02,1,54.0,delay_one_epoch,2,sat_01,1
True,True,58.0,6,0,58.0,sat_03:absolute:28,sat_03->sat_02:0,29,56.0,exact_transport_event_replay,58.0,48.0,56.0,2,accepted,sat_02,1,54.0,delay_one_epoch,2,sat_03,1
True,True,58.0,6,0,58.0,sat_02:absolute:28,sat_02->sat_03:0,29,56.0,exact_transport_event_replay,58.0,48.0,56.0,1,accepted,sat_03,1,54.0,delay_one_epoch,2,sat_02,1
True,True,60.0,6,0,60.0,sat_02:absolute:29,sat_02->sat_01:0,30,58.0,exact_transport_event_replay,60.0,50.0,58.0,1,accepted,sat_01,1,56.0,delay_one_epoch,2,sat_02,1
True,True,60.0,6,0,60.0,sat_01:absolute:29,sat_01->sat_02:0,30,58.0,exact_transport_event_replay,60.0,50.0,56.0,2,accepted,sat_02,1,56.0,delay_one_epoch,2,sat_01,1
True,True,60.0,6,0,60.0,sat_03:absolute:29,sat_03->sat_02:0,30,58.0,exact_transport_event_replay,60.0,50.0,58.0,2,accepted,sat_02,1,56.0,delay_one_epoch,2,sat_03,1
True,True,60.0,6,0,60.0,sat_02:absolute:29,sat_02->sat_03:0,30,58.0,exact_transport_event_replay,60.0,50.0,58.0,1,accepted,sat_03,1,56.0,delay_one_epoch,2,sat_02,1
True,True,2.0,2,0,2.0,sat_02:absolute:0,sat_02->sat_01:0,1,0.0,exact_transport_event_replay,2.0,0.0,0.0,1,accepted,sat_01,1,0.0,delay_loss,2,sat_02,1
True,True,2.0,2,0,2.0,sat_01:absolute:0,sat_01->sat_02:0,1,0.0,exact_transport_event_replay,2.0,0.0,0.0,1,accepted,sat_02,1,0.0,delay_loss,2,sat_01,1
True,True,2.0,2,0,2.0,sat_03:absolute:0,sat_03->sat_02:0,1,0.0,exact_transport_event_replay,2.0,0.0,0.0,2,accepted,sat_02,1,0.0,delay_loss,2,sat_03,1
